Distance (µm),Raw_data,Fitted_data
0,37,14.6508853861311
0.105462968349457,36,14.6508853861311
0.210925936698914,27,14.6508853861311
0.31638890504837,16,14.6508853861311
0.421851873397827,-12,14.6508853861312
0.527314841747284,8,14.6508853861332
0.632777810096741,74,14.6508853861737
0.738240778446198,2,14.650885386905
0.843703746795654,-7,14.650885398327
0.949166715145111,5,14.6508855527826
1.05462968349457,19,14.6508873607298
1.16009265184402,23,14.6509056732324
1.26555562019348,18,14.651066117132
1.37101858854294,38,14.652281487049
1.4764815568924,12,14.6602366965634
1.58194452524185,57,14.7051978667635
1.68740749359131,52,14.9244111920446
1.79287046194077,76,15.8453367660474
1.89833343029022,74,19.1737141920795
2.00379639863968,144,29.5007784200549
2.10925936698914,121,56.9282594014145
2.21472233533859,97,119.01812222581
2.32018530368805,187,238.055361222599
2.42564827203751,484,429.309848087922
2.53111124038696,705,682.013304656964
2.63657420873642,883,945.981629433221
2.74203717708588,1156,1141.63458665761
2.84750014543533,1185,1197.1554711492
2.95296311378479,1105,1090.52023433409
3.05842608213425,902,863.416425447182
3.1638890504837,581,595.264808133688
3.26935201883316,346,359.047326863391
3.37481498718262,134,191.784656170899
3.48027795553207,148,93.6487920453465
3.58574092388153,-26,45.2001880577913
3.69120389223099,56,24.8946248045868
3.79666686058044,32,17.6293143467439
3.9021298289299,7,15.4017946681052
4.00759279727936,-3,14.8150423087909
4.11305576562882,-6,14.6820027239209
4.21851873397827,23,14.6560000508459
4.32398170232773,-2,14.651614345643
4.42944467067719,-9,14.6509754729285
4.53490763902664,-21,14.6508950397554
4.6403706073761,-10,14.6508862831284
4.74583357572556,-19,14.650885458402
4.85129654407501,39,14.6508853911802
4.95675951242447,3,14.650885386437
5.06222248077393,-6,14.6508853861472
5.16768544912338,-13,14.6508853861319
5.27314841747284,-8,14.6508853861312
5.3786113858223,28,14.6508853861311
5.48407435417175,-17,14.6508853861311
5.58953732252121,30,14.6508853861311
5.69500029087067,-23,14.6508853861311
5.80046325922012,-26,14.6508853861311
5.90592622756958,-9,14.6508853861311
6.01138919591904,-34,14.6508853861311
6.11685216426849,-14,14.6508853861311
6.22231513261795,39,14.6508853861311
6.32777810096741,14,14.6508853861311
