Distance (µm),Raw_data,Fitted_data
0,-23,15.1915924749204
0.105462971370705,-4,15.1915924749204
0.210925942741411,4,15.1915924749204
0.316388914112116,12,15.1915924749204
0.421851885482822,-12,15.1915924749204
0.527314856853527,8,15.1915924749204
0.632777828224232,-8,15.1915924749204
0.738240799594938,-15,15.1915924749204
0.843703770965643,4,15.1915924749204
0.949166742336348,-5,15.1915924749204
1.05462971370705,-7,15.1915924749204
1.16009268507776,40,15.1915924749204
1.26555565644847,-17,15.1915924749204
1.37101862781917,51,15.1915924749204
1.47648159918988,54,15.1915924749206
1.58194457056058,36,15.1915924749268
1.68740754193129,21,15.1915924750835
1.79287051330199,48,15.1915924784313
1.8983334846727,-4,15.1915925385473
2.0037964560434,52,15.1915934456931
2.10925942741411,31,15.1916049444827
2.21472239878481,21,15.1917273219836
2.32018537015552,3,15.1928201640526
2.42564834152622,2,15.2010025256673
2.53111131289693,10,15.2523153260486
2.63657428426764,-8,15.5214823446209
2.74203725563834,3,16.7004298699961
2.84750022700905,15,21.0015443357553
2.95296319837975,43,34.0263166293184
3.05842616975046,38,66.5962688535395
3.16388914112116,163,133.305933096999
3.26935211249187,231,243.677419251845
3.37481508386257,445,387.302616383601
3.48027805523328,370,525.393928035514
3.58574102660398,770,604.128787504581
3.69120399797469,525,587.5290368887
3.79666696934539,511,483.456887345773
3.9021299407161,207,337.73518461952
4.00759291208681,353,202.234610025486
4.11305588345751,102,106.508504608261
4.21851885482822,25,52.7249633175061
4.32398182619892,-24,28.1795409586224
4.42944479756963,-12,18.9753228380365
4.53490776894033,2,16.1196105561482
4.64037074031104,1,15.3832162232336
4.74583371168174,17,15.2249043331347
4.85129668305245,67,15.1964678162066
4.95675965442315,7,15.1921931890143
5.06222262579386,102,15.1916547891536
5.16768559716456,55,15.1915979169804
5.27314856853527,52,15.1915928750457
5.37861153990598,66,15.1915924996881
5.48407451127668,17,15.1915924762111
5.58953748264739,1,15.191592474977
5.69500045401809,24,15.1915924749225
5.8004634253888,11,15.1915924749205
5.9059263967595,35,15.1915924749204
6.01138936813021,-14,15.1915924749204
6.11685233950091,-13,15.1915924749204
6.22231531087162,-8,15.1915924749204
6.32777828224232,6,15.1915924749204
6.43324125361303,-14,15.1915924749204
6.53870422498374,13,15.1915924749204
6.64416719635444,13,15.1915924749204
6.74963016772515,16,15.1915924749204
6.85509313909585,30,15.1915924749204
6.96055611046656,45,15.1915924749204
7.06601908183726,19,15.1915924749204
7.17148205320797,32,15.1915924749204
